Security,Term,Yield,Speed,WAL
HY Bonds,24,0.05,0.03,0.7128965107156254
HY Bonds,36,0.05,0.03,0.9512382442668903
HY Bonds,48,0.05,0.03,1.1405047109831155
HY Bonds,60,0.05,0.03,1.2947306087643151
HY Bonds,72,0.05,0.03,1.4262636987755066
HY Bonds,84,0.05,0.03,1.5382379260259242
HY Bonds,120,0.05,0.03,1.7962132828228137
HY Bonds,180,0.05,0.03,2.074889076361964
HY Bonds,240,0.05,0.03,2.2529402541084234
HY Bonds,360,0.05,0.03,2.461147804714434
HY Bonds,18,0.05,0.0325,0.5591652737944878
HY Bonds,24,0.05,0.0325,0.6990716969447824
HY Bonds,36,0.05,0.0325,0.9242817972328142
HY Bonds,48,0.05,0.0325,1.103028797965232
HY Bonds,60,0.05,0.0325,1.2468297524861103
HY Bonds,72,0.05,0.0325,1.3676407486521154
HY Bonds,84,0.05,0.0325,1.471097783560551
HY Bonds,120,0.05,0.0325,1.7065164857641986
HY Bonds,180,0.05,0.0325,1.9568352768796826
HY Bonds,240,0.05,0.0325,2.1148132372111985
HY Bonds,360,0.05,0.0325,2.2979315757294745
HY Bonds,18,0.05,0.035,0.5510138318791012
HY Bonds,24,0.05,0.035,0.6856616849753538
HY Bonds,36,0.05,0.035,0.9008170337059179
HY Bonds,48,0.05,0.035,1.0680398486880573
HY Bonds,60,0.05,0.035,1.2025828482065377
HY Bonds,72,0.05,0.035,1.3150775624924742
HY Bonds,84,0.05,0.035,1.4106901479422458
HY Bonds,120,0.05,0.035,1.6257906995954061
HY Bonds,180,0.05,0.035,1.8525993677147676
HY Bonds,240,0.05,0.035,1.9936931149234816
HY Bonds,360,0.05,0.035,2.1559129926488816
HY Bonds,18,0.0525,0.005,0.6847461085192231
HY Bonds,24,0.0525,0.005,0.9134999980557237
HY Bonds,36,0.0525,0.005,1.3555600560745729
HY Bonds,48,0.0525,0.005,1.7773129062327584
HY Bonds,60,0.0525,0.005,2.1815915183756016
HY Bonds,72,0.0525,0.005,2.569889408060414
HY Bonds,84,0.0525,0.005,2.943954330263855
HY Bonds,120,0.0525,0.005,3.9910168343457144
HY Bonds,180,0.0525,0.005,5.526866602850139
HY Bonds,240,0.0525,0.005,6.844871475722431
HY Bonds,360,0.0525,0.005,8.930424094019832
HY Bonds,18,0.0525,0.0075,0.6703137382488982
HY Bonds,24,0.0525,0.0075,0.8878425976869563
HY Bonds,36,0.0525,0.0075,1.297661746704302
HY Bonds,48,0.0525,0.0075,1.6785555526428215
HY Bonds,60,0.0525,0.0075,2.0352541993659345
HY Bonds,72,0.0525,0.0075,2.3706107883815712
HY Bonds,84,0.0525,0.0075,2.6870123173251415
HY Bonds,120,0.0525,0.0075,3.5411726963801264
HY Bonds,180,0.0525,0.0075,4.71967669591423
HY Bonds,240,0.0525,0.0075,5.666500696620272
HY Bonds,360,0.0525,0.0075,7.052868721969489
HY Bonds,18,0.0525,0.01,0.6565531949996414
HY Bonds,24,0.0525,0.01,0.8629559230126245
HY Bonds,36,0.0525,0.01,1.2451256727651636
HY Bonds,48,0.0525,0.01,1.5916285053245103
HY Bonds,60,0.0525,0.01,1.9090299824982422
HY Bonds,72,0.0525,0.01,2.2014547202908226
HY Bonds,84,0.0525,0.01,2.4734553369112846
HY Bonds,120,0.0525,0.01,3.1855046186096616
HY Bonds,180,0.0525,0.01,4.120131107224945
HY Bonds,240,0.0525,0.01,4.83399927300754
HY Bonds,360,0.0525,0.01,5.82299506270236
HY Bonds,18,0.0525,0.0125,0.644088186619515
HY Bonds,24,0.0525,0.0125,0.8406916434754486
HY Bonds,36,0.0525,0.0125,1.197194465482723
HY Bonds,48,0.0525,0.0125,1.5137651105782381
HY Bonds,60,0.0525,0.0125,1.798700579794418
HY Bonds,72,0.0525,0.0125,2.0570326676528907
HY Bonds,84,0.0525,0.0125,2.292975779421114
HY Bonds,120,0.0525,0.0125,2.8966830329464632
HY Bonds,180,0.0525,0.0125,3.6577921681923713
HY Bonds,240,0.0525,0.0125,4.216221334007403
HY Bonds,360,0.0525,0.0125,4.9581605007500205
HY Bonds,18,0.0525,0.015,0.631980435485252
HY Bonds,24,0.0525,0.015,0.8183420646828914
HY Bonds,36,0.0525,0.015,1.1532063343034344
HY Bonds,48,0.0525,0.015,1.4443006253550106
HY Bonds,60,0.0525,0.015,1.7014435073381093
HY Bonds,72,0.0525,0.015,1.9311260318434964
HY Bonds,84,0.0525,0.015,2.1386529023832543
HY Bonds,120,0.0525,0.015,2.6576791355723555
HY Bonds,180,0.0525,0.015,3.2905642015413274
HY Bonds,240,0.0525,0.015,3.7401005347711553
HY Bonds,360,0.0525,0.015,4.318065256525826
HY Bonds,18,0.0525,0.0175,0.6202191373815963
HY Bonds,24,0.0525,0.0175,0.7989755310988641
HY Bonds,36,0.0525,0.0175,1.1125809333995382
HY Bonds,48,0.0525,0.0175,1.381474712959233
HY Bonds,60,0.0525,0.0175,1.614893976254937
HY Bonds,72,0.0525,0.0175,1.821156910680797
HY Bonds,84,0.0525,0.0175,2.004737460383929
HY Bonds,120,0.0525,0.0175,2.4568877748610976
HY Bonds,180,0.0525,0.0175,2.992286860357057
HY Bonds,240,0.0525,0.0175,3.3623509249169694
HY Bonds,360,0.0525,0.0175,3.8258941977858396
HY Bonds,18,0.0525,0.02,0.6084101539505107
HY Bonds,24,0.0525,0.02,0.7802649914453577
HY Bonds,36,0.0525,0.02,1.0758956299379834
HY Bonds,48,0.0525,0.02,1.3237424821374906
HY Bonds,60,0.0525,0.02,1.5370592546946604
HY Bonds,72,0.0525,0.02,1.7238339008661157
HY Bonds,84,0.0525,0.02,1.8882325324018954
HY Bonds,120,0.0525,0.02,2.2858910890410993
HY Bonds,180,0.0525,0.02,2.744724683902444
HY Bonds,240,0.0525,0.02,3.0554232034513653
HY Bonds,360,0.0525,0.02,3.435701453772173
HY Bonds,18,0.0525,0.0225,0.5982243064265972
HY Bonds,24,0.0525,0.0225,0.7615221089169902
HY Bonds,36,0.0525,0.0225,1.0413599867402004
HY Bonds,48,0.0525,0.0225,1.2717902642130299
HY Bonds,60,0.0525,0.0225,1.4680400254347612
HY Bonds,72,0.0525,0.0225,1.6369952887617663
HY Bonds,84,0.0525,0.0225,1.7852620380847348
HY Bonds,120,0.0525,0.0225,2.1375031941634037
HY Bonds,180,0.0525,0.0225,2.5368585294687236
HY Bonds,240,0.0525,0.0225,2.801202392118667
HY Bonds,360,0.0525,0.0225,3.1196068515469046
HY Bonds,18,0.0525,0.025,0.5883098878773118
HY Bonds,24,0.0525,0.025,0.7451868260622416
HY Bonds,36,0.0525,0.025,1.0089276694056475
HY Bonds,48,0.0525,0.025,1.224100317393998
HY Bonds,60,0.0525,0.025,1.4053415010149501
HY Bonds,72,0.0525,0.025,1.55978862468821
HY Bonds,84,0.0525,0.025,1.6936184289505116
HY Bonds,120,0.0525,0.025,2.0091765161798487
HY Bonds,180,0.0525,0.025,2.3591808438179886
HY Bonds,240,0.0525,0.025,2.5872978465687515
HY Bonds,360,0.0525,0.025,2.8576745787188256
HY Bonds,18,0.0525,0.0275,0.578659187379775
HY Bonds,24,0.0525,0.0275,0.7293730955920413
HY Bonds,36,0.0525,0.0275,0.979665827821826
HY Bonds,48,0.0525,0.0275,1.180119775106743
HY Bonds,60,0.0525,0.0275,1.3481994808005175
HY Bonds,72,0.0525,0.0275,1.489440373122786
HY Bonds,84,0.0525,0.0275,1.6114341856065149
HY Bonds,120,0.0525,0.0275,1.8955131810176662
HY Bonds,180,0.0525,0.0275,2.2055495637863576
HY Bonds,240,0.0525,0.0275,2.4044870283107733
HY Bonds,360,0.0525,0.0275,2.637866490212244
HY Bonds,18,0.0525,0.03,0.5676477309293065
HY Bonds,24,0.0525,0.03,0.7130834026106726
HY Bonds,36,0.0525,0.03,0.9514957662453214
HY Bonds,48,0.0525,0.03,1.1407436709321164
HY Bonds,60,0.0525,0.03,1.2949463116626325
HY Bonds,72,0.0525,0.03,1.4262869895468748
HY Bonds,84,0.0525,0.03,1.5371206128830552
HY Bonds,120,0.0525,0.03,1.795168906033177
HY Bonds,180,0.0525,0.03,2.0718040947669363
HY Bonds,240,0.0525,0.03,2.2468655615638617
HY Bonds,360,0.0525,0.03,2.450231639805546
HY Bonds,18,0.0525,0.0325,0.5592801782945408
HY Bonds,24,0.0525,0.0325,0.699237763290658
HY Bonds,36,0.0525,0.0325,0.9245201808071438
HY Bonds,48,0.0525,0.0325,1.103230065549923
HY Bonds,60,0.0525,0.0325,1.2469846527305817
HY Bonds,72,0.0525,0.0325,1.367661792881636
HY Bonds,84,0.0525,0.0325,1.470890396823368
HY Bonds,120,0.0525,0.0325,1.705449039825128
HY Bonds,180,0.0525,0.0325,1.9539472567950893
HY Bonds,240,0.0525,0.0325,2.1098073936265664
HY Bonds,360,0.0525,0.0325,2.288005782261923
HY Bonds,18,0.0525,0.035,0.5511192406588824
HY Bonds,24,0.0525,0.035,0.6858078310341414
HY Bonds,36,0.0525,0.035,0.9010100470548331
HY Bonds,48,0.0525,0.035,1.0682127857294998
HY Bonds,60,0.0525,0.035,1.2026916409583694
HY Bonds,72,0.0525,0.035,1.3150352127781002
HY Bonds,84,0.0525,0.035,1.4104022283387672
HY Bonds,120,0.0525,0.035,1.6247404576199418
HY Bonds,180,0.0525,0.035,1.8491740585679202
HY Bonds,240,0.0525,0.035,1.9890453113267534
HY Bonds,360,0.0525,0.035,2.1474889126160206
HY Bonds,18,0.055,0.005,0.6850111549981177
HY Bonds,24,0.055,0.005,0.9139977543198503
HY Bonds,36,0.055,0.005,1.3566618652741316
HY Bonds,48,0.055,0.005,1.77915090042084
HY Bonds,60,0.055,0.005,2.184216717317795
HY Bonds,72,0.055,0.005,2.573334389460601
HY Bonds,84,0.055,0.005,2.9481695043553984
HY Bonds,120,0.055,0.005,3.9967395038381923
HY Bonds,180,0.055,0.005,5.531802076835581
HY Bonds,240,0.055,0.005,6.842492738734081
HY Bonds,360,0.055,0.005,8.892439457287153
HY Bonds,18,0.055,0.0075,0.6705555048977607
HY Bonds,24,0.055,0.0075,0.8882862663402974
HY Bonds,36,0.055,0.0075,1.298598354045627
HY Bonds,48,0.055,0.0075,1.6800498374349393
HY Bonds,60,0.055,0.0075,2.0372835998231316
HY Bonds,72,0.055,0.0075,2.373080578499524
HY Bonds,84,0.055,0.0075,2.689853055620741
HY Bonds,120,0.055,0.0075,3.5444209589149622
HY Bonds,180,0.055,0.0075,4.7197049386208425
HY Bonds,240,0.055,0.0075,5.658226220138816
HY Bonds,360,0.055,0.0075,7.015478990013652
HY Bonds,18,0.055,0.01,0.6567789670949152
HY Bonds,24,0.055,0.01,0.8633584354825983
HY Bonds,36,0.055,0.01,1.2459263576764454
HY Bonds,48,0.055,0.01,1.5928256737736435
HY Bonds,60,0.055,0.01,1.910583702349103
HY Bonds,72,0.055,0.01,2.2033136378158256
HY Bonds,84,0.055,0.01,2.4753885531076913
HY Bonds,120,0.055,0.01,3.187020859577691
HY Bonds,180,0.055,0.01,4.117609443771607
HY Bonds,240,0.055,0.01,4.824007865421908
HY Bonds,360,0.055,0.01,5.790172694293722
HY Bonds,18,0.055,0.0125,0.6442955252490984
HY Bonds,24,0.055,0.0125,0.8410506195272128
HY Bonds,36,0.055,0.0125,1.1978834936345706
HY Bonds,48,0.055,0.0125,1.5147627632639826
HY Bonds,60,0.055,0.0125,1.799898164906952
HY Bonds,72,0.055,0.0125,2.0583421898796472
HY Bonds,84,0.055,0.0125,2.294328371037456
HY Bonds,120,0.055,0.0125,2.897267428488305
HY Bonds,180,0.055,0.0125,3.6542074260350126
HY Bonds,240,0.055,0.0125,4.206114763219989
HY Bonds,360,0.055,0.0125,4.930118306474689
HY Bonds,18,0.055,0.015,0.6321700703504605
HY Bonds,24,0.055,0.015,0.8186717216818421
HY Bonds,36,0.055,0.015,1.1538037583208214
HY Bonds,48,0.055,0.015,1.4451066038321736
HY Bonds,60,0.055,0.015,1.7023775447363259
HY Bonds,72,0.055,0.015,1.9321158374843905
HY Bonds,84,0.055,0.015,2.139548356511939
HY Bonds,120,0.055,0.015,2.657670164003267
HY Bonds,180,0.055,0.015,3.2868001233117607
HY Bonds,240,0.055,0.015,3.7304324945861187
HY Bonds,360,0.055,0.015,4.294020750840953
HY Bonds,18,0.055,0.0175,0.6203917726839892
HY Bonds,24,0.055,0.0175,0.799270109913317
HY Bonds,36,0.055,0.0175,1.1131032646655143
HY Bonds,48,0.055,0.0175,1.38212495462561
HY Bonds,60,0.055,0.0175,1.615635648903236
HY Bonds,72,0.055,0.0175,1.8218554975056716
HY Bonds,84,0.055,0.0175,2.0053361765444007
HY Bonds,120,0.055,0.0175,2.4564525155657866
HY Bonds,180,0.055,0.0175,2.9879914520611828
HY Bonds,240,0.055,0.0175,3.35335272218532
HY Bonds,360,0.055,0.0175,3.805159595328426
HY Bonds,18,0.055,0.02,0.6085756255093279
HY Bonds,24,0.055,0.02,0.7805261400376248
HY Bonds,36,0.055,0.02,1.0763271361293512
HY Bonds,48,0.055,0.02,1.3243151470986976
HY Bonds,60,0.055,0.02,1.537662754037238
HY Bonds,72,0.055,0.02,1.7243246221816915
HY Bonds,84,0.055,0.02,1.8885466593552354
HY Bonds,120,0.055,0.02,2.284545464993878
HY Bonds,180,0.055,0.02,2.7409627246376025
HY Bonds,240,0.055,0.02,3.047082456088777
HY Bonds,360,0.055,0.02,3.4179684217967776
HY Bonds,18,0.055,0.0225,0.5983763134824439
HY Bonds,24,0.055,0.0225,0.7617675727078262
HY Bonds,36,0.055,0.0225,1.0417421685272676
HY Bonds,48,0.055,0.0225,1.2722636714491762
HY Bonds,60,0.055,0.0225,1.4684834217213207
HY Bonds,72,0.055,0.0225,1.6373421835287496
HY Bonds,84,0.055,0.0225,1.78537933431363
HY Bonds,120,0.055,0.0225,2.1366807425624517
HY Bonds,180,0.055,0.0225,2.5326660140822668
HY Bonds,240,0.055,0.0225,2.7934790897507997
HY Bonds,360,0.055,0.0225,3.104035924106762
HY Bonds,18,0.055,0.025,0.5884489393752025
HY Bonds,24,0.055,0.025,0.7454052930668632
HY Bonds,36,0.055,0.025,1.009269933135065
HY Bonds,48,0.055,0.025,1.224494169805764
HY Bonds,60,0.055,0.025,1.405657041517122
HY Bonds,72,0.055,0.025,1.5590633876840425
HY Bonds,84,0.055,0.025,1.6936065090408021
HY Bonds,120,0.055,0.025,2.0074818127388903
HY Bonds,180,0.055,0.025,2.3551455463290907
HY Bonds,240,0.055,0.025,2.5801789766440417
HY Bonds,360,0.055,0.025,2.843925227590192
HY Bonds,18,0.055,0.0275,0.5787857754052002
HY Bonds,24,0.055,0.0275,0.7295657880018075
HY Bonds,36,0.055,0.0275,0.9799440248956852
HY Bonds,48,0.055,0.0275,1.1804503743690795
HY Bonds,60,0.055,0.0275,1.3473640290961126
HY Bonds,72,0.055,0.0275,1.489552503493764
HY Bonds,84,0.055,0.0275,1.6113445772107247
HY Bonds,120,0.055,0.0275,1.8944746334199456
HY Bonds,180,0.055,0.0275,2.202175558942598
HY Bonds,240,0.055,0.0275,2.3984094135056684
HY Bonds,360,0.055,0.0275,2.625620240879635
HY Bonds,18,0.055,0.03,0.5677721039835347
HY Bonds,24,0.055,0.03,0.7132693700552905
HY Bonds,36,0.055,0.03,0.9517501548601265
HY Bonds,48,0.055,0.03,1.140975474170024
HY Bonds,60,0.055,0.03,1.2951498210987389
HY Bonds,72,0.055,0.03,1.4262900870367272
HY Bonds,84,0.055,0.03,1.5369919984156084
HY Bonds,120,0.055,0.03,1.7940592249280762
HY Bonds,180,0.055,0.03,2.0679684370265883
HY Bonds,240,0.055,0.03,2.241323808894673
HY Bonds,360,0.055,0.03,2.439232249039402
HY Bonds,18,0.055,0.0325,0.5593946948903655
HY Bonds,24,0.055,0.0325,0.6994028855386296
HY Bonds,36,0.055,0.0325,0.9247556275092936
HY Bonds,48,0.055,0.0325,1.103424556450907
HY Bonds,60,0.055,0.0325,1.247127958513184
HY Bonds,72,0.055,0.0325,1.3676646302034046
HY Bonds,84,0.055,0.0325,1.4706561248982641
HY Bonds,120,0.055,0.0325,1.7034620363210708
HY Bonds,180,0.055,0.0325,1.9509279961439525
HY Bonds,240,0.055,0.0325,2.1040465797478016
HY Bonds,360,0.055,0.0325,2.2786134481183677
HY Bonds,18,0.055,0.035,0.5512242551919927
HY Bonds,24,0.055,0.035,0.68595301495017
HY Bonds,36,0.055,0.035,0.9012000744122596
HY Bonds,48,0.055,0.035,1.0683793385796199
HY Bonds,60,0.055,0.035,1.202789458854773
HY Bonds,72,0.055,0.035,1.3149755725601961
HY Bonds,84,0.055,0.035,1.409004398729258
HY Bonds,120,0.055,0.035,1.6236355117702967
HY Bonds,180,0.055,0.035,1.8464133891187122
HY Bonds,240,0.055,0.035,1.9836843383579135
HY Bonds,360,0.055,0.035,2.138444362385199
HY Bonds,18,0.0575,0.005,0.6852758917088098
HY Bonds,24,0.0575,0.005,0.9144948059065783
HY Bonds,36,0.0575,0.005,1.3577610831958173
HY Bonds,48,0.0575,0.005,1.78098215367626
HY Bonds,60,0.0575,0.005,2.1868272667872364
HY Bonds,72,0.0575,0.005,2.576752253554335
HY Bonds,84,0.0575,0.005,2.952338488331112
HY Bonds,120,0.0575,0.005,4.002536120387321
HY Bonds,180,0.0575,0.005,5.536346717461693
HY Bonds,240,0.0575,0.005,6.839102952621311
HY Bonds,360,0.0575,0.005,8.85230352918883
HY Bonds,18,0.0575,0.0075,0.6707969302054084
HY Bonds,24,0.0575,0.0075,0.8887291299914368
HY Bonds,36,0.0575,0.0075,1.2995319962606937
HY Bonds,48,0.0575,0.0075,1.68153656188702
HY Bonds,60,0.0575,0.0075,2.039296918719324
HY Bonds,72,0.0575,0.0075,2.3755201044212257
HY Bonds,84,0.0575,0.0075,2.6923898965777515
HY Bonds,120,0.0575,0.0075,3.547514968158991
HY Bonds,180,0.0575,0.0075,4.719222924896324
HY Bonds,240,0.0575,0.0075,5.649243481184569
HY Bonds,360,0.0575,0.0075,6.976968379015865
HY Bonds,18,0.0575,0.01,0.6570043950361016
HY Bonds,24,0.0575,0.01,0.8637601134672651
HY Bonds,36,0.0575,0.01,1.2467238458392658
HY Bonds,48,0.0575,0.01,1.5940145401534112
HY Bonds,60,0.0575,0.01,1.912120430439429
HY Bonds,72,0.0575,0.01,2.2051428993198914
HY Bonds,84,0.0575,0.01,2.4769489324612146
HY Bonds,120,0.0575,0.01,3.188152719867061
HY Bonds,180,0.0575,0.01,4.115098007770803
HY Bonds,240,0.0575,0.01,4.813715779967496
HY Bonds,360,0.0575,0.01,5.756907932717698
HY Bonds,18,0.0575,0.0125,0.644502498331443
HY Bonds,24,0.0575,0.0125,0.8414086897932053
HY Bonds,36,0.0575,0.0125,1.1985692043467309
HY Bonds,48,0.0575,0.0125,1.5157521647238055
HY Bonds,60,0.0575,0.0125,1.8010786322129597
HY Bonds,72,0.0575,0.0125,2.059621639750388
HY Bonds,84,0.0575,0.0125,2.2956340392092613
HY Bonds,120,0.0575,0.0125,2.897720074706918
HY Bonds,180,0.0575,0.0125,3.650662886666588
HY Bonds,240,0.0575,0.0125,4.195624033954659
HY Bonds,360,0.0575,0.0125,4.9016307260768395
HY Bonds,18,0.0575,0.015,0.6323593195361104
HY Bonds,24,0.0575,0.015,0.8190004850895075
HY Bonds,36,0.0575,0.015,1.1543978298922004
HY Bonds,48,0.0575,0.015,1.4459041478524075
HY Bonds,60,0.0575,0.015,1.7032948819149112
HY Bonds,72,0.0575,0.015,1.933077438480786
HY Bonds,84,0.0575,0.015,2.1403994451877133
HY Bonds,120,0.0575,0.015,2.6575433551963576
HY Bonds,180,0.0575,0.015,3.282533894749799
HY Bonds,240,0.0575,0.015,3.7204551405857944
HY Bonds,360,0.0575,0.015,4.269935059771208
HY Bonds,18,0.0575,0.0175,0.6205640033835653
HY Bonds,24,0.0575,0.0175,0.7995637451429715
HY Bonds,36,0.0575,0.0175,1.1136222738461257
HY Bonds,48,0.0575,0.0175,1.3819683808244552
HY Bonds,60,0.0575,0.0175,1.6163614031520253
HY Bonds,72,0.0575,0.0175,1.8225270100138717
HY Bonds,84,0.0575,0.0175,2.005893952053879
HY Bonds,120,0.0575,0.0175,2.455910882816182
HY Bonds,180,0.0575,0.0175,2.9840253427113894
HY Bonds,240,0.0575,0.0175,3.344091191842923
HY Bonds,360,0.0575,0.0175,3.784509824130842
HY Bonds,18,0.0575,0.02,0.6087407150339222
HY Bonds,24,0.0575,0.02,0.780786298632611
HY Bonds,36,0.0575,0.02,1.0757255283803688
HY Bonds,48,0.0575,0.02,1.3248799914939042
HY Bonds,60,0.0575,0.02,1.5382513481594409
HY Bonds,72,0.0575,0.02,1.7247897858673158
HY Bonds,84,0.0575,0.02,1.88882196767341
HY Bonds,120,0.0575,0.02,2.283823172354976
HY Bonds,180,0.0575,0.02,2.7369585585582197
HY Bonds,240,0.0575,0.02,3.038501784042275
HY Bonds,360,0.0575,0.02,3.400077161720784
HY Bonds,18,0.0575,0.0225,0.5985279260726847
HY Bonds,24,0.0575,0.0225,0.7620120980962618
HY Bonds,36,0.0575,0.0225,1.0421209684303354
HY Bonds,48,0.0575,0.0225,1.2727294623345344
HY Bonds,60,0.0575,0.0225,1.4689122357940168
HY Bonds,72,0.0575,0.0225,1.6376652715886062
HY Bonds,84,0.0575,0.0225,1.7854602764388883
HY Bonds,120,0.0575,0.0225,2.1357727654130882
HY Bonds,180,0.0575,0.0225,2.5289060229775995
HY Bonds,240,0.0575,0.0225,2.7860158953070773
HY Bonds,360,0.0575,0.0225,3.0883537749268446
HY Bonds,18,0.0575,0.025,0.5885875847531102
HY Bonds,24,0.0575,0.025,0.7456227897802571
HY Bonds,36,0.0575,0.025,1.0096089621421003
HY Bonds,48,0.0575,0.025,1.224880674433899
HY Bonds,60,0.0575,0.025,1.4059584406978318
HY Bonds,72,0.0575,0.025,1.5592931702176582
HY Bonds,84,0.0575,0.025,1.693560886419898
HY Bonds,120,0.0575,0.025,2.0065078044491247
HY Bonds,180,0.0575,0.025,2.3515514572780005
HY Bonds,240,0.0575,0.025,2.5733620894102667
HY Bonds,360,0.0575,0.025,2.830083620640105
HY Bonds,18,0.0575,0.0275,0.5789119464023138
HY Bonds,24,0.0575,0.0275,0.729757480638107
HY Bonds,36,0.0575,0.0275,0.9802188903281382
HY Bonds,48,0.0575,0.0275,1.180773940403791
HY Bonds,60,0.0575,0.0275,1.3476327252218283
HY Bonds,72,0.0575,0.0275,1.489643485627125
HY Bonds,84,0.0575,0.0275,1.6112239908533343
HY Bonds,120,0.0575,0.0275,1.8933649095083087
HY Bonds,180,0.0575,0.0275,2.1981785715563507
HY Bonds,240,0.0575,0.0275,2.3917083410739948
HY Bonds,360,0.0575,0.0275,2.613297047344999
HY Bonds,18,0.0575,0.03,0.5678960955327742
HY Bonds,24,0.0575,0.03,0.7134544114610816
HY Bonds,36,0.0575,0.03,0.9520014016384509
HY Bonds,48,0.0575,0.03,1.1399151355834733
HY Bonds,60,0.0575,0.03,1.2953410906009417
HY Bonds,72,0.0575,0.03,1.4262729055174217
HY Bonds,84,0.0575,0.03,1.5368351225812722
HY Bonds,120,0.0575,0.03,1.7921479201472652
HY Bonds,180,0.0575,0.03,2.064815832024012
HY Bonds,240,0.0575,0.03,2.2350692577377407
HY Bonds,360,0.0575,0.03,2.4281565138609005
HY Bonds,18,0.0575,0.0325,0.5595088231684836
HY Bonds,24,0.0575,0.0325,0.6995670620996998
HY Bonds,36,0.0575,0.0325,0.9249881299169974
HY Bonds,48,0.0575,0.0325,1.103612248763423
HY Bonds,60,0.0575,0.0325,1.2472596280929238
HY Bonds,72,0.0575,0.0325,1.367649189720613
HY Bonds,84,0.0575,0.0325,1.470394856769156
HY Bonds,120,0.0575,0.0325,1.702420106763171
HY Bonds,180,0.0575,0.0325,1.947256949098881
HY Bonds,240,0.0575,0.0325,2.098892103700308
HY Bonds,360,0.0575,0.0325,2.2686158648508625
HY Bonds,18,0.0575,0.035,0.5513288750660278
HY Bonds,24,0.0575,0.035,0.6860972351359341
HY Bonds,36,0.0575,0.035,0.901387108390932
HY Bonds,48,0.0575,0.035,1.0685394878133272
HY Bonds,60,0.0575,0.035,1.2028762646167037
HY Bonds,72,0.0575,0.035,1.3148985782068647
HY Bonds,84,0.0575,0.035,1.4087621274821134
HY Bonds,120,0.0575,0.035,1.6216191280547394
HY Bonds,180,0.0575,0.035,1.843536119419759
HY Bonds,240,0.0575,0.035,1.9789189127594389
HY Bonds,360,0.0575,0.035,2.1293143162021253
HY Bonds,18,0.06,0.005,0.6855403181247134
HY Bonds,24,0.06,0.005,0.914991150811928
HY Bonds,36,0.06,0.005,1.3588576968734472
HY Bonds,48,0.06,0.005,1.7828066203147197
HY Bonds,60,0.06,0.005,2.1894230450681373
HY Bonds,72,0.06,0.005,2.5801427401780415
HY Bonds,84,0.06,0.005,2.956460785278482
HY Bonds,120,0.06,0.005,4.008174874471343
HY Bonds,180,0.06,0.005,5.540309713136401
HY Bonds,240,0.06,0.005,6.834841841454016
HY Bonds,360,0.06,0.005,8.810218897551803
HY Bonds,18,0.06,0.0075,0.6710380136103141
HY Bonds,24,0.06,0.0075,0.8891711864735375
HY Bonds,36,0.06,0.0075,1.3004626598454203
HY Bonds,48,0.06,0.0075,1.6830156802508158
HY Bonds,60,0.06,0.0075,2.0412940378383926
HY Bonds,72,0.06,0.0075,2.3776612314244208
HY Bonds,84,0.06,0.0075,2.695219595738711
HY Bonds,120,0.06,0.0075,3.5504529243836243
HY Bonds,180,0.06,0.0075,4.718514664166278
HY Bonds,240,0.06,0.0075,5.639567045578087
HY Bonds,360,0.06,0.0075,6.937426336379553
HY Bonds,18,0.06,0.01,0.6572294782972058
HY Bonds,24,0.06,0.01,0.8641609548836846
HY Bonds,36,0.06,0.01,1.2475181237873123
HY Bonds,48,0.06,0.01,1.595195058045175
HY Bonds,60,0.06,0.01,1.913640052816661
HY Bonds,72,0.06,0.01,2.2069422796893665
HY Bonds,84,0.06,0.01,2.4788820497641644
HY Bonds,120,0.06,0.01,3.1895548834619007
HY Bonds,180,0.06,0.01,4.111979913442533
HY Bonds,240,0.06,0.01,4.802789391674773
HY Bonds,360,0.06,0.01,5.722931061072667
HY Bonds,18,0.06,0.0125,0.6447091053229267
HY Bonds,24,0.06,0.0125,0.8417658520961234
HY Bonds,36,0.06,0.0125,1.1992515845931435
HY Bonds,48,0.06,0.0125,1.5167332726970437
HY Bonds,60,0.06,0.0125,1.8022418760695613
HY Bonds,72,0.06,0.0125,2.060389009507393
HY Bonds,84,0.06,0.0125,2.296892425440604
HY Bonds,120,0.06,0.0125,2.8980397791988595
HY Bonds,180,0.06,0.0125,3.6465949131403033
HY Bonds,240,0.06,0.0125,4.184758934735615
HY Bonds,360,0.06,0.0125,4.872977652979677
HY Bonds,18,0.06,0.015,0.6325481824826996
HY Bonds,24,0.06,0.015,0.8193283529135574
HY Bonds,36,0.06,0.015,1.1549885367020976
HY Bonds,48,0.06,0.015,1.4466932168610729
HY Bonds,60,0.06,0.015,1.704195423704549
HY Bonds,72,0.06,0.015,1.9340106551156355
HY Bonds,84,0.06,0.015,2.1412058591653556
HY Bonds,120,0.06,0.015,2.657297762931227
HY Bonds,180,0.06,0.015,3.2784253164040744
HY Bonds,240,0.06,0.015,3.710512861768294
HY Bonds,360,0.06,0.015,4.24538748408654
HY Bonds,18,0.06,0.0175,0.6207358289066085
HY Bonds,24,0.06,0.0175,0.7998564347454861
HY Bonds,36,0.06,0.0175,1.1141379495068473
HY Bonds,48,0.06,0.0175,1.3826481197889129
HY Bonds,60,0.06,0.0175,1.6170711551909764
HY Bonds,72,0.06,0.0175,1.8231712882748683
HY Bonds,84,0.06,0.0175,2.0064105269772163
HY Bonds,120,0.06,0.0175,2.4552621095912186
